TIME;ACTUAL_POWER (kW);WIND_SPEED (m/s)
09.06.2014 03:10;21168.55577;4.640622392
09.06.2014 03:20;25904.61416;5.106608301
09.06.2014 03:30;26013.06609;5.154228263
09.06.2014 03:40;25814.87751;5.16512661
09.06.2014 03:50;27696.24886;5.292063032
09.06.2014 04:00;28148.70391;5.290819852
09.06.2014 04:10;25163.81613;5.01461233
09.06.2014 04:20;23876.48094;4.879369785
09.06.2014 04:30;22783.84212;4.783063652
09.06.2014 04:40;26884.55339;5.091012556
09.06.2014 04:50;30171.27263;5.294347086
09.06.2014 05:00;29238.13024;5.214363528
09.06.2014 05:10;24158.46322;4.822444703
09.06.2014 05:20;21710.06749;4.651759775
09.06.2014 05:30;16922.48408;4.208579576
09.06.2014 05:40;10917.46087;3.681034372
09.06.2014 05:50;6428.366717;3.088700664
09.06.2014 06:00;3332.940392;2.702126274
09.06.2014 06:10;3838.560734;2.861176409
09.06.2014 06:20;3354.676768;2.786841189
09.06.2014 06:30;2616.571269;2.633069832
09.06.2014 06:40;1957.792622;2.496095163
09.06.2014 06:50;-788.4587566;1.451808905
09.06.2014 07:00;-1170.776561;1.277698432
09.06.2014 07:10;-1134.037898;1.301493675
09.06.2014 07:20;-1003.976293;1.220688502
09.06.2014 07:30;-1081.368344;1.413279582
09.06.2014 07:40;-1131.429284;1.355135751
09.06.2014 07:50;-989.7462355;1.409763322
09.06.2014 08:00;-947.3314358;1.691464092
09.06.2014 08:10;-996.3874512;2.088299692
09.06.2014 08:20;-1047.039282;2.132896519
09.06.2014 08:30;-757.0978837;2.097241829
09.06.2014 08:40;-624.842324;1.508057851
09.06.2014 08:50;-1176.345846;0.496901811
09.06.2014 09:00;-1050.680475;0.181615896
09.06.2014 09:10;-1039.221996;0.320255287
09.06.2014 09:20;-1044.714387;0.439538588
09.06.2014 09:30;-1065.003349;0.57505295
09.06.2014 09:40;-1075.135;0.599805275
09.06.2014 09:50;-1047.590171;0.308693037
09.06.2014 10:00;-1063.345633;0.56795196
09.06.2014 10:10;-1038.938625;1.421534394
09.06.2014 10:20;-769.8268584;1.889611227
09.06.2014 10:30;-816.7317474;1.952868318
09.06.2014 10:40;-1072.012107;1.216143771
09.06.2014 10:50;-1167.238722;1.023774986
09.06.2014 11:00;-1171.505616;0.906334317
09.06.2014 11:10;-1170.082607;1.010303757
09.06.2014 11:20;-1173.223971;1.414178145
09.06.2014 11:30;-1073.493644;1.777810169
09.06.2014 11:40;-751.6620453;1.89882649
09.06.2014 11:50;-523.6536627;1.916593639
09.06.2014 12:00;-409.4764511;1.930034104
09.06.2014 12:10;418.7116238;2.170934954
09.06.2014 12:20;3017.880654;2.629814059
09.06.2014 12:30;1619.765566;2.296923417
09.06.2014 12:40;1233.053367;2.329470438
09.06.2014 12:50;2748.666408;2.613671301
09.06.2014 13:00;2799.55453;2.583313952
09.06.2014 13:10;2411.068551;2.583971554
09.06.2014 13:20;2986.146983;2.693069252
09.06.2014 13:30;3588.400419;2.814028644
09.06.2014 13:40;4548.536078;2.947047247
09.06.2014 13:50;5293.43564;3.054542543
09.06.2014 14:00;5013.273378;3.016730799
09.06.2014 14:10;5703.928755;3.053423977
09.06.2014 14:20;4890.007174;2.874943444
09.06.2014 14:30;6034.782712;3.069028811
09.06.2014 14:40;6120.785012;3.074136021
09.06.2014 14:50;9432.432606;3.594951473
09.06.2014 15:00;7309.342076;3.295122411
09.06.2014 15:10;5832.996501;2.99926011
09.06.2014 15:20;5059.191866;2.909127587
09.06.2014 15:30;5710.298676;2.848550538
09.06.2014 15:40;8494.671302;3.267978209
09.06.2014 15:50;9471.444385;3.359006884
09.06.2014 16:00;12298.63707;3.661796744
09.06.2014 16:10;14005.01611;3.883257201
09.06.2014 16:20;11144.84104;3.601743765
09.06.2014 16:30;10910.09592;3.572792493
09.06.2014 16:40;17504.81281;4.188687328
09.06.2014 16:50;16763.2602;4.105778605
09.06.2014 17:00;14261.21627;3.857576445
09.06.2014 17:10;16740.0367;4.090171915
09.06.2014 17:20;17764.43965;4.160918904
09.06.2014 17:30;19766.07414;4.345560693
09.06.2014 17:40;19909.53984;4.426425635
09.06.2014 17:50;24927.08811;4.871556113
09.06.2014 18:00;35966.16576;5.574934636
09.06.2014 18:10;28832.30296;5.05468801
09.06.2014 18:20;16425.44294;4.170496537
09.06.2014 18:30;17425.18626;4.25600912
09.06.2014 18:40;23917.20043;4.780720207
09.06.2014 18:50;22063.69744;4.565245734
09.06.2014 19:00;23230.40698;4.635148795
09.06.2014 19:10;26561.81438;4.994607257
09.06.2014 19:20;74180.55999;7.259256814
09.06.2014 19:30;74109.37138;7.298864117
09.06.2014 19:40;105830.7189;8.328298933
09.06.2014 19:50;113705.4014;8.530768197
09.06.2014 20:00;98947.53883;8.000077008
09.06.2014 20:10;68153.00682;6.93743337
09.06.2014 20:20;50173.62297;6.257069623
09.06.2014 20:30;44737.60999;6.046043925
09.06.2014 20:40;43986.87543;5.995459089
09.06.2014 20:50;38529.14647;5.702290466
09.06.2014 21:00;34737.21825;5.495333554
09.06.2014 21:10;34424.63408;5.509463867
09.06.2014 21:20;34326.38679;5.498955618
09.06.2014 21:30;37671.63212;5.687293583
09.06.2014 21:40;46375.22155;6.124929419
09.06.2014 21:50;66988.80777;7.016285479
09.06.2014 22:00;58636.1099;6.671639049
09.06.2014 22:10;47142.06885;6.183631197
09.06.2014 22:20;42706.14855;5.936766254
09.06.2014 22:30;37933.31583;5.667946589
09.06.2014 22:40;33819.37525;5.44964848
09.06.2014 22:50;34780.12833;5.503965624
09.06.2014 23:00;39525.91457;5.771515036
09.06.2014 23:10;38389.66889;5.713859707
09.06.2014 23:20;37043.43366;5.628533691
09.06.2014 23:30;31828.52287;5.345311518
09.06.2014 23:40;30300.80167;5.25027027
09.06.2014 23:50;27349.74891;5.092105192
10.06.2014 00:00;27029.27125;5.05996499
10.06.2014 00:10;26013.60628;4.991123853
10.06.2014 00:20;18540.4162;4.438953209
10.06.2014 00:30;15051.62679;4.150706019
10.06.2014 00:40;23334.94365;4.868515257
10.06.2014 00:50;30122.175;5.352378423
10.06.2014 01:00;32943.53768;5.513793887
10.06.2014 01:10;33066.12772;5.466529596
10.06.2014 01:20;16833.14782;3.897582447
10.06.2014 01:30;-142.6792883;1.610589822
10.06.2014 01:40;5122.146401;2.922523927
10.06.2014 01:50;33567.60553;5.447623578
10.06.2014 02:00;68586.66767;7.014495473
10.06.2014 02:10;90036.52933;7.715348277
10.06.2014 02:20;112877.0842;8.440657321
10.06.2014 02:30;141270.3046;9.254749811
10.06.2014 02:40;169516.0165;10.10010746
10.06.2014 02:50;177204.8926;10.28936198
10.06.2014 03:00;187578.3652;10.56022927
10.06.2014 03:10;204416.5527;11.58660039
10.06.2014 03:20;206972.1118;12.74812912
10.06.2014 03:30;207014.2631;12.44763642
10.06.2014 03:40;206850.7306;11.91716105
10.06.2014 03:50;206637.671;11.94761158
10.06.2014 04:00;206424.2203;12.21532227
10.06.2014 04:10;203237.3333;11.77303099
10.06.2014 04:20;195458.3934;11.22158361
10.06.2014 04:30;186001.8536;10.79331794
10.06.2014 04:40;178737.4945;10.71098305
10.06.2014 04:50;173046.1154;10.75663878
10.06.2014 05:00;127579.9487;8.765577787
10.06.2014 05:10;62300.3809;5.969744755
10.06.2014 05:20;15843.49615;3.714063294
10.06.2014 05:30;8337.92043;3.188734626
10.06.2014 05:40;20698.11992;4.285363353
10.06.2014 05:50;27953.73054;4.995736252
10.06.2014 06:00;17001.26297;4.155023398
10.06.2014 06:10;9989.137649;3.544775916
10.06.2014 06:20;9552.218362;3.464323361
10.06.2014 06:30;9623.112751;3.451876015
10.06.2014 06:40;3909.650539;2.709714535
10.06.2014 06:50;6488.76692;2.988135338
10.06.2014 07:00;26427.826;4.970169192
10.06.2014 07:10;24008.78995;4.892628103
10.06.2014 07:20;14751.52383;4.091334188
10.06.2014 07:30;5439.22895;2.952089862
10.06.2014 07:40;324.9440621;2.149797403
10.06.2014 07:50;-755.3803317;1.739866608
10.06.2014 08:00;-1203.396016;1.34154282
10.06.2014 08:10;-1302.041139;0.979977788
10.06.2014 08:20;-1233.457069;1.071047487
10.06.2014 08:30;-1157.810969;1.442155658
10.06.2014 08:40;-806.5488113;1.536232482
10.06.2014 08:50;-684.7270757;1.565451268
10.06.2014 09:00;-1209.048083;1.240422214
10.06.2014 09:10;-1078.309684;1.437011407
10.06.2014 09:20;-500.6233498;1.896171002
10.06.2014 09:30;-146.9832831;1.835873422
10.06.2014 09:40;-1209.640742;1.153029276
10.06.2014 09:50;-1147.025459;1.245478872
10.06.2014 10:00;1165.298397;1.953844633
10.06.2014 10:10;7401.459072;3.248862347
10.06.2014 10:20;17873.86844;4.574097446
10.06.2014 10:30;33315.24792;5.65795914
10.06.2014 10:40;60003.54224;6.975854992
10.06.2014 10:50;68335.19195;7.214897463
10.06.2014 11:00;36354.04215;5.806763448
10.06.2014 11:10;18488.18459;4.412586519
10.06.2014 11:20;10949.47375;3.718995283
10.06.2014 11:30;13818.72611;3.992246177
10.06.2014 11:40;29480.62275;5.276676609
10.06.2014 11:50;62453.30764;7.049624814
10.06.2014 12:00;80074.42733;7.769118858
10.06.2014 12:10;98758.94694;8.287710161
10.06.2014 12:20;121098.7069;9.007445089
10.06.2014 12:30;128800.8729;9.369175419
10.06.2014 12:40;124551.4366;9.094987268
10.06.2014 12:50;91733.37593;7.859496733
10.06.2014 13:00;47125.28746;6.152244579
10.06.2014 13:10;18356.74628;4.541789798
10.06.2014 13:20;8184.512588;3.494566291
10.06.2014 13:30;2602.143047;2.515059967
10.06.2014 13:40;1362.595758;2.258460921
10.06.2014 13:50;-894.4239341;1.263101339
10.06.2014 14:00;-1198.384986;0.507952005
10.06.2014 14:10;-1118.974051;0.3924045
10.06.2014 14:20;-1084.502299;0.364831577
10.06.2014 14:30;-1136.427483;0.80915254
10.06.2014 14:40;-1113.009194;1.061262513
10.06.2014 14:50;-1099.255076;1.037683179
10.06.2014 15:00;-1088.519513;0.755027643
10.06.2014 15:10;-1099.386806;0.660430199
10.06.2014 15:20;-1108.858076;0.522581442
10.06.2014 15:30;-1103.48654;0.70038784
10.06.2014 15:40;-1127.831496;1.104603833
10.06.2014 15:50;-1077.811441;1.853499923
10.06.2014 16:00;-595.4500492;2.248301592
10.06.2014 16:10;2699.712466;2.798885325
10.06.2014 16:20;3066.577619;2.691704078
10.06.2014 16:30;3238.871884;2.685044881
10.06.2014 16:40;3330.920051;2.705383962
10.06.2014 16:50;5983.793616;3.15110786
10.06.2014 17:00;4958.193302;3.033058149
10.06.2014 17:10;2640.070949;2.590486197
10.06.2014 17:20;2095.927278;2.473250262
10.06.2014 17:30;2861.333854;2.578581804
10.06.2014 17:40;3942.540141;2.744488591
10.06.2014 17:50;7529.960046;3.237294785
10.06.2014 18:00;9151.350913;3.476287507
10.06.2014 18:10;6625.211432;3.108368035
10.06.2014 18:20;5841.779326;2.994425285
10.06.2014 18:30;6318.492375;3.065753276
10.06.2014 18:40;7953.886206;3.275016689
10.06.2014 18:50;7483.348548;3.18471385
10.06.2014 19:00;5839.410719;2.970375586
10.06.2014 19:10;6669.257383;3.019476316
10.06.2014 19:20;7787.821265;3.18654605
10.06.2014 19:30;7017.347598;3.166418647
10.06.2014 19:40;5664.100352;2.96911544
10.06.2014 19:50;3878.101182;2.592822268
10.06.2014 20:00;3592.590676;2.543981276
10.06.2014 20:10;6529.399076;3.030073869
10.06.2014 20:20;6829.375755;3.030281367
10.06.2014 20:30;8116.872817;3.175497979
10.06.2014 20:40;10842.7339;3.517136557
10.06.2014 20:50;10140.52395;3.387856282
10.06.2014 21:00;6738.196273;2.995146962
10.06.2014 21:10;6317.747709;2.952629892
10.06.2014 21:20;7492.2643;3.13650407
10.06.2014 21:30;9170.526903;3.340883217
10.06.2014 21:40;9251.223608;3.374259458
10.06.2014 21:50;9498.60011;3.476760044
10.06.2014 22:00;11157.99995;3.650658938
10.06.2014 22:10;14104.08029;3.919075489
10.06.2014 22:20;15697.29312;4.0992211
10.06.2014 22:30;13619.03649;3.865558948
10.06.2014 22:40;12309.87291;3.731146025
10.06.2014 22:50;13168.97869;3.817405454
10.06.2014 23:00;9313.977079;3.311814285
10.06.2014 23:10;5211.982962;2.797357183
10.06.2014 23:20;3841.369664;2.553155283
10.06.2014 23:30;2340.388677;2.144280269
10.06.2014 23:40;797.9025679;1.584451095
10.06.2014 23:50;-228.633954;1.300278349
11.06.2014 00:00;-295.4215501;1.266739137
11.06.2014 00:10;-405.787468;1.611782154
11.06.2014 00:20;1230.374286;2.248680442
11.06.2014 00:30;1325.057993;2.249158549
11.06.2014 00:40;-49.46067703;1.511419672
11.06.2014 00:50;-719.1214457;1.111362099
11.06.2014 01:00;-1229.452009;0.792572745
11.06.2014 01:10;-1242.010388;0.464245428
11.06.2014 01:20;-1154.322872;0.388882362
11.06.2014 01:30;-1101.292484;0.953498964
11.06.2014 01:40;-1098.922276;1.457877724
11.06.2014 01:50;-1078.446991;1.994278374
11.06.2014 02:00;-1113.034821;2.124824421
11.06.2014 02:10;-1123.214061;1.672789013
11.06.2014 02:20;-1103.462618;1.463936126
11.06.2014 02:30;-1124.466002;1.307795255
11.06.2014 02:40;-1123.239952;1.17511686
11.06.2014 02:50;-848.9015501;1.802159248
11.06.2014 03:00;2542.451775;2.360132741
11.06.2014 03:10;12333.39763;3.389080257
11.06.2014 03:20;18149.84371;4.20714991
11.06.2014 03:30;22822.9749;4.767231884
11.06.2014 03:40;24986.66218;4.861162132
11.06.2014 03:50;24265.83704;4.940193819
11.06.2014 04:00;25561.04374;5.06371609
11.06.2014 04:10;29340.46105;5.379826011
11.06.2014 04:20;35024.85738;5.692264471
11.06.2014 04:30;34231.2009;5.630914868
11.06.2014 04:40;28883.72466;5.259902618
11.06.2014 04:50;29564.90592;5.265577025
11.06.2014 05:00;29208.7438;5.22474005
11.06.2014 05:10;21546.98186;4.68857415
11.06.2014 05:20;10761.84485;3.729934604
11.06.2014 05:30;13242.81023;3.915032076
11.06.2014 05:40;25375.50486;5.116682955
11.06.2014 05:50;29708.08103;5.377651659
11.06.2014 06:00;40716.37938;5.991510475
11.06.2014 06:10;48163.70058;6.34017988
11.06.2014 06:20;42096.29991;5.964714739
11.06.2014 06:30;35741.60514;5.63350761
11.06.2014 06:40;40859.15958;5.914454578
11.06.2014 06:50;46074.41409;6.193806623
11.06.2014 07:00;52888.39341;6.498580512
11.06.2014 07:10;;
11.06.2014 07:20;28695.65202;5.183742562
11.06.2014 07:30;30197.66844;5.397192269
11.06.2014 07:40;39084.49433;5.915612183
11.06.2014 07:50;26290.61331;5.057265285
11.06.2014 08:00;14537.46376;3.928797193
11.06.2014 08:10;566.41911;1.479765571
11.06.2014 08:20;-746.3645819;1.544656427
11.06.2014 08:30;-622.5042422;1.651435462
11.06.2014 08:40;-609.4002794;1.281940445
11.06.2014 08:50;-684.9207644;0.673604868
11.06.2014 09:00;-821.6413905;0.783788341
11.06.2014 09:10;-442.1039994;1.316039119
11.06.2014 09:20;-658.6869194;1.636546301
11.06.2014 09:30;-892.8525136;1.440049956
11.06.2014 09:40;-30.74236003;1.60330871
11.06.2014 09:50;-477.568385;1.503205417
11.06.2014 10:00;-735.366457;1.577620599
11.06.2014 10:10;-92.59178509;1.859732595
11.06.2014 10:20;-235.9142517;1.411277019
11.06.2014 10:30;104.0649174;1.346596868
11.06.2014 10:40;-490.8259459;0.905082012
11.06.2014 10:50;-1123.168984;0.950938082
11.06.2014 11:00;-1088.399627;1.627746714
11.06.2014 11:10;279.4077181;2.379591954
11.06.2014 11:20;3487.640357;3.119464165
11.06.2014 11:30;11395.2009;3.786630156
11.06.2014 11:40;10804.73148;3.720160775
11.06.2014 11:50;9655.634186;3.577361122
11.06.2014 12:00;10880.53764;3.606816374
11.06.2014 12:10;14298.42933;4.027707305
11.06.2014 12:20;14450.71855;4.057718584
11.06.2014 12:30;11938.53604;3.80337878
11.06.2014 12:40;9957.170265;3.624141303
11.06.2014 12:50;12473.82649;3.914939728
11.06.2014 13:00;13273.81034;3.994635108
11.06.2014 13:10;11514.93931;3.880021608
11.06.2014 13:20;15250.66016;4.250916273
11.06.2014 13:30;22904.94229;4.734211193
11.06.2014 13:40;29102.38809;5.139495648
11.06.2014 13:50;34294.46881;5.35613342
11.06.2014 14:00;40404.86575;5.747826572
11.06.2014 14:10;34215.40038;5.363059469
11.06.2014 14:20;28795.57036;5.074412247
11.06.2014 14:30;21515.58642;4.582441914
11.06.2014 14:40;17405.96667;4.334076579
11.06.2014 14:50;16828.88765;4.269210382
11.06.2014 15:00;12548.65931;3.809115778
11.06.2014 15:10;12965.09202;3.820742108
11.06.2014 15:20;8299.729776;3.240634664
11.06.2014 15:30;9433.809465;3.332328968
11.06.2014 15:40;9807.999544;3.498252289
11.06.2014 15:50;9459.187;3.465500809
11.06.2014 16:00;10267.16232;3.551621929
11.06.2014 16:10;15674.23667;4.123126037
11.06.2014 16:20;20454.76508;4.542962024
11.06.2014 16:30;22331.55946;4.769449936
11.06.2014 16:40;23931.75199;4.860322891
11.06.2014 16:50;29686.32368;5.179862702
11.06.2014 17:00;34153.92036;5.463494252
11.06.2014 17:10;37924.71564;5.703484581
11.06.2014 17:20;38792.94857;5.717867146
11.06.2014 17:30;39895.14982;5.739002484
11.06.2014 17:40;37595.83538;5.643403351
11.06.2014 17:50;36364.19607;5.569860575
11.06.2014 18:00;38248.76991;5.687978828
11.06.2014 18:10;42197.37573;5.848565693
11.06.2014 18:20;41772.59871;5.789571986
11.06.2014 18:30;41884.55728;5.794450603
11.06.2014 18:40;40160.89911;5.734724989
11.06.2014 18:50;46422.64237;5.977527768
11.06.2014 19:00;50885.41829;6.214603782
11.06.2014 19:10;56505.46169;6.411932186
11.06.2014 19:20;81670.78615;7.322216392
11.06.2014 19:30;134742.4617;9.024368311
11.06.2014 19:40;150059.0622;9.432812507
11.06.2014 19:50;143950.881;9.225146192
11.06.2014 20:00;143661.5868;9.232926488
11.06.2014 20:10;124116.6706;8.640072693
11.06.2014 20:20;123779.1944;8.681348846
11.06.2014 20:30;129988.51;8.872139384
11.06.2014 20:40;119617.8395;8.555182035
11.06.2014 20:50;117025.3875;8.480225942
11.06.2014 21:00;122349.2502;8.642895516
11.06.2014 21:10;121695.2408;8.607542925
11.06.2014 21:20;122413.7135;8.595240427
11.06.2014 21:30;119871.5838;8.548290046
11.06.2014 21:40;124532.6297;8.694908909
11.06.2014 21:50;123854.1489;8.667117902
11.06.2014 22:00;120811.469;8.578561545
11.06.2014 22:10;106413.6456;8.170959124
11.06.2014 22:20;102424.9176;8.047374599
11.06.2014 22:30;110004.4072;8.253859031
11.06.2014 22:40;113908.3907;8.341547055
11.06.2014 22:50;112147.4308;8.333414293
11.06.2014 23:00;100400.1112;7.960515061
11.06.2014 23:10;91055.84798;7.701076108
11.06.2014 23:20;87221.3793;7.573634483
11.06.2014 23:30;91930.79996;7.74805792
11.06.2014 23:40;93404.62714;7.79293365
11.06.2014 23:50;98952.98757;7.934070112
12.06.2014 00:00;98699.57394;7.909267521
12.06.2014 00:10;95440.41152;7.834871576
12.06.2014 00:20;90093.47503;7.688876636
12.06.2014 00:30;76726.31832;7.251908944
12.06.2014 00:40;68027.025;6.964770558
12.06.2014 00:50;76580.35496;7.327470443
12.06.2014 01:00;82665.41428;7.515150524
12.06.2014 01:10;80321.52378;7.452867929
12.06.2014 01:20;72173.39813;7.200734963
12.06.2014 01:30;62437.42241;6.821507915
12.06.2014 01:40;53478.69184;6.443172283
12.06.2014 01:50;54176.87188;6.461900278
12.06.2014 02:00;54649.11585;6.473760048
12.06.2014 02:10;52414.81073;6.365941699
12.06.2014 02:20;48194.18863;6.197413358
12.06.2014 02:30;49915.00646;6.268416039
12.06.2014 02:40;67750.15182;7.006335507
12.06.2014 02:50;81665.45181;7.529364733
12.06.2014 03:00;77790.83638;7.394166601
12.06.2014 03:10;64010.24776;6.842511289
12.06.2014 03:20;58915.22544;6.645392435
12.06.2014 03:30;68043.86452;7.033140734
12.06.2014 03:40;91214.5441;7.807699261
12.06.2014 03:50;105757.1933;8.240220203
12.06.2014 04:00;115724.5964;8.532144895
12.06.2014 04:10;114806.5623;8.506024823
12.06.2014 04:20;102908.6039;8.164403968
12.06.2014 04:30;96952.69611;7.996810516
12.06.2014 04:40;80174.89697;7.433232702
12.06.2014 04:50;65619.70758;6.904094375
12.06.2014 05:00;60938.86913;6.697820191
12.06.2014 05:10;58379.74276;6.618246696
12.06.2014 05:20;58813.02625;6.655743413
12.06.2014 05:30;59153.84671;6.673199144
12.06.2014 05:40;63049.2918;6.847858899
12.06.2014 05:50;70378.91117;7.113192371
12.06.2014 06:00;73097.26133;7.228408035
12.06.2014 06:10;78104.38017;7.392767381
12.06.2014 06:20;75115.71649;7.373203261
12.06.2014 06:30;74182.70266;7.367097355
12.06.2014 06:40;79999.92113;7.556926461
12.06.2014 06:50;70061.27036;7.147478801
12.06.2014 07:00;61564.99413;6.77655118
12.06.2014 07:10;60324.36373;6.717077063
12.06.2014 07:20;54724.4255;6.51232189
12.06.2014 07:30;48762.70785;6.211604933
12.06.2014 07:40;40860.87007;5.822884416
12.06.2014 07:50;34709.14729;5.514090157
12.06.2014 08:00;38086.96328;5.695074017
12.06.2014 08:10;41656.48089;5.928223501
12.06.2014 08:20;41294.92213;5.904992567
12.06.2014 08:30;42927.6651;6.002145919
12.06.2014 08:40;52792.29042;6.426871492
12.06.2014 08:50;60776.44275;6.775888156
12.06.2014 09:00;62978.22357;6.874040421
12.06.2014 09:10;72187.71289;7.205860763
12.06.2014 09:20;72239.79608;7.196642016
12.06.2014 09:30;72385.22968;7.245599549
12.06.2014 09:40;78267.48378;7.364002622
12.06.2014 09:50;86476.04019;7.707608139
12.06.2014 10:00;85849.98903;7.736673104
12.06.2014 10:10;87099.09816;7.812370848
12.06.2014 10:20;91598.40687;7.974181096
12.06.2014 10:30;87166.19194;7.797562823
12.06.2014 10:40;86335.16528;7.804184171
12.06.2014 10:50;88620.26589;7.891149245
12.06.2014 11:00;92155.43605;8.014217949
12.06.2014 11:10;77019.23452;7.443786577
12.06.2014 11:20;70782.46722;7.279833029
12.06.2014 11:30;63389.95275;6.951459157
12.06.2014 11:40;54006.55506;6.506975341
12.06.2014 11:50;49079.08724;6.278589078
12.06.2014 12:00;50025.70996;6.365136316
12.06.2014 12:10;52019.96132;6.434235595
12.06.2014 12:20;50469.16247;6.32812239
12.06.2014 12:30;46032.3041;6.136192348
12.06.2014 12:40;47340.00161;6.229633537
12.06.2014 12:50;47998.38796;6.214629105
12.06.2014 13:00;49569.65082;6.29703693
12.06.2014 13:10;47750.30947;6.265318121
12.06.2014 13:20;51049.71485;6.41608744
12.06.2014 13:30;52442.00565;6.43416105
12.06.2014 13:40;53039.25862;6.482645515
12.06.2014 13:50;56387.47306;6.57362803
12.06.2014 14:00;53578.75953;6.351889586
12.06.2014 14:10;54356.26433;6.452324761
12.06.2014 14:20;58348.39768;6.686858123
12.06.2014 14:30;58604.72196;6.640439209
12.06.2014 14:40;57326.86426;6.572077196
12.06.2014 14:50;63466.75408;6.778877868
12.06.2014 15:00;62366.07813;6.77225257
12.06.2014 15:10;62687.47707;6.801850638
12.06.2014 15:20;73263.94587;7.206910647
12.06.2014 15:30;84767.31781;7.563237077
12.06.2014 15:40;85606.57001;7.564444449
12.06.2014 15:50;81766.211;7.352737019
12.06.2014 16:00;80233.11686;7.296812148
12.06.2014 16:10;86260.00749;7.490039093
12.06.2014 16:20;92720.03177;7.691125797
12.06.2014 16:30;95633.39657;7.778079037
12.06.2014 16:40;105712.7443;8.060981815
12.06.2014 16:50;115690.1138;8.319550707
12.06.2014 17:00;127753.1715;8.639636946
12.06.2014 17:10;139644.5935;9.043157943
12.06.2014 17:20;141220.1955;9.111298348
12.06.2014 17:30;132293.6744;8.889066997
12.06.2014 17:40;127871.6515;8.733984015
12.06.2014 17:50;126960.868;8.740909844
12.06.2014 18:00;121123.9042;8.601273303
12.06.2014 18:10;107861.377;8.202865524
12.06.2014 18:20;103298.1074;7.986633135
12.06.2014 18:30;111739.4997;8.268697958
12.06.2014 18:40;121391.937;8.600547429
12.06.2014 18:50;130048.7438;8.87604714
12.06.2014 19:00;135656.7833;9.043157244
12.06.2014 19:10;149990.282;9.427538204
12.06.2014 19:20;152725.4225;9.556614131
12.06.2014 19:30;158706.6091;9.745829452
12.06.2014 19:40;167398.8093;9.956270743
12.06.2014 19:50;166534.5359;9.958571138
12.06.2014 20:00;167752.0022;9.976324483
12.06.2014 20:10;169233.6473;10.04505003
12.06.2014 20:20;170588.0189;10.04031281
12.06.2014 20:30;164848.2291;9.868414286
12.06.2014 20:40;156731.4096;9.625581032
12.06.2014 20:50;151254.2818;9.456965331
12.06.2014 21:00;148124.7436;9.408226275
12.06.2014 21:10;151403.2965;9.492784817
12.06.2014 21:20;153224.7888;9.520080807
12.06.2014 21:30;151848.9037;9.473679326
12.06.2014 21:40;147804.3636;9.380556006
12.06.2014 21:50;145405.2264;9.255502672
12.06.2014 22:00;142963.2077;9.190380081
12.06.2014 22:10;149418.4696;9.424599439
12.06.2014 22:20;154726.4704;9.581608564
12.06.2014 22:30;150995.1618;9.456847384
12.06.2014 22:40;155524.0623;9.612139283
12.06.2014 22:50;149269.2285;9.395319014
12.06.2014 23:00;143424.3235;9.198948987
12.06.2014 23:10;142007.2105;9.155481095
12.06.2014 23:20;138557.775;9.051350396
12.06.2014 23:30;136853.0061;9.009232591
12.06.2014 23:40;141142.174;9.101756374
12.06.2014 23:50;139369.7565;9.054462714
13.06.2014 00:00;147310.7278;9.293632379
13.06.2014 00:10;155613.8366;9.560188699
13.06.2014 00:20;158349.1021;9.696149498
13.06.2014 00:30;158689.5937;9.697738839
13.06.2014 00:40;169052.8758;10.12183711
13.06.2014 00:50;165527.5253;9.993552854
13.06.2014 01:00;158711.9725;9.774213935
13.06.2014 01:10;159662.8583;9.812543764
13.06.2014 01:20;151621.2466;9.460822015
13.06.2014 01:30;151690.8412;9.50058525
13.06.2014 01:40;152307.1528;9.506406558
13.06.2014 01:50;152048.8338;9.513796108
13.06.2014 02:00;157838.876;9.76511863
13.06.2014 02:10;166539.8808;9.987346691
13.06.2014 02:20;170926.9574;10.15192707
13.06.2014 02:30;172431.0539;10.20833097
13.06.2014 02:40;170666.4947;10.08843499
13.06.2014 02:50;159532.3738;9.820897278
13.06.2014 03:00;150025.3532;9.51352202
13.06.2014 03:10;150026.644;9.51906952
13.06.2014 03:20;136514.0055;9.161780245
13.06.2014 03:30;130664.1992;8.966037424
13.06.2014 03:40;127473.8712;8.914612414
13.06.2014 03:50;121781.9721;8.755737348
13.06.2014 04:00;106210.7388;8.31299026
13.06.2014 04:10;100257.1551;8.118140214
13.06.2014 04:20;105343.7261;8.269037555
13.06.2014 04:30;104985.0297;8.26096292
13.06.2014 04:40;107338.4094;8.311151149
13.06.2014 04:50;115844.616;8.55145364
13.06.2014 05:00;136762.0567;9.13616953
13.06.2014 05:10;145101.8349;9.360710117
13.06.2014 05:20;124116.8605;8.809391542
13.06.2014 05:30;108501.4262;8.340497292
13.06.2014 05:40;97246.49162;7.996279669
13.06.2014 05:50;97671.69906;8.026527087
13.06.2014 06:00;98711.05649;8.081728691
13.06.2014 06:10;112201.1001;8.518881304
13.06.2014 06:20;117143.7988;8.653804272
13.06.2014 06:30;139519.0978;9.379124208
13.06.2014 06:40;150524.1331;9.657162058
13.06.2014 06:50;161668.8934;9.974091389
13.06.2014 07:00;161536.0362;9.974508192
13.06.2014 07:10;158363.3647;9.872784648
13.06.2014 07:20;150958.4101;9.578865927
13.06.2014 07:30;158844.3417;9.828333915
13.06.2014 07:40;166923.2439;10.12391994
