FromUtc;ToUtc;HourAhead;FromLocal;ToLocal;Power (kW)
02/06/2014 06:00;02/06/2014 07:00;21;02/06/2014 08:00;02/06/2014 09:00;6041.424
02/06/2014 07:00;02/06/2014 08:00;22;02/06/2014 09:00;02/06/2014 10:00;5860.671
02/06/2014 08:00;02/06/2014 09:00;23;02/06/2014 10:00;02/06/2014 11:00;5121.441
02/06/2014 09:00;02/06/2014 10:00;24;02/06/2014 11:00;02/06/2014 12:00;5200.222
02/06/2014 10:00;02/06/2014 11:00;25;02/06/2014 12:00;02/06/2014 13:00;5251.274
02/06/2014 11:00;02/06/2014 12:00;26;02/06/2014 13:00;02/06/2014 14:00;5581.233
02/06/2014 12:00;02/06/2014 13:00;27;02/06/2014 14:00;02/06/2014 15:00;7844.081
02/06/2014 13:00;02/06/2014 14:00;28;02/06/2014 15:00;02/06/2014 16:00;7513.876
02/06/2014 14:00;02/06/2014 15:00;29;02/06/2014 16:00;02/06/2014 17:00;8633.299
02/06/2014 15:00;02/06/2014 16:00;30;02/06/2014 17:00;02/06/2014 18:00;7257.760
02/06/2014 16:00;02/06/2014 17:00;31;02/06/2014 18:00;02/06/2014 19:00;7350.393
02/06/2014 17:00;02/06/2014 18:00;32;02/06/2014 19:00;02/06/2014 20:00;8402.826
02/06/2014 18:00;02/06/2014 19:00;33;02/06/2014 20:00;02/06/2014 21:00;8726.319
02/06/2014 19:00;02/06/2014 20:00;34;02/06/2014 21:00;02/06/2014 22:00;9446.253
02/06/2014 20:00;02/06/2014 21:00;35;02/06/2014 22:00;02/06/2014 23:00;9879.049
02/06/2014 21:00;02/06/2014 22:00;36;02/06/2014 23:00;03/06/2014 00:00;10548.973
02/06/2014 22:00;02/06/2014 23:00;37;03/06/2014 00:00;03/06/2014 01:00;10470.352
02/06/2014 23:00;03/06/2014 00:00;38;03/06/2014 01:00;03/06/2014 02:00;10936.186
03/06/2014 00:00;03/06/2014 01:00;39;03/06/2014 02:00;03/06/2014 03:00;8726.624
03/06/2014 01:00;03/06/2014 02:00;40;03/06/2014 03:00;03/06/2014 04:00;7802.214
03/06/2014 02:00;03/06/2014 03:00;41;03/06/2014 04:00;03/06/2014 05:00;8618.287
03/06/2014 03:00;03/06/2014 04:00;42;03/06/2014 05:00;03/06/2014 06:00;9067.997
03/06/2014 04:00;03/06/2014 05:00;43;03/06/2014 06:00;03/06/2014 07:00;9687.855
03/06/2014 05:00;03/06/2014 06:00;44;03/06/2014 07:00;03/06/2014 08:00;10686.020
03/06/2014 06:00;03/06/2014 07:00;45;03/06/2014 08:00;03/06/2014 09:00;11794.522
03/06/2014 07:00;03/06/2014 08:00;46;03/06/2014 09:00;03/06/2014 10:00;12393.049
03/06/2014 08:00;03/06/2014 09:00;47;03/06/2014 10:00;03/06/2014 11:00;11927.110
03/06/2014 09:00;03/06/2014 10:00;48;03/06/2014 11:00;03/06/2014 12:00;10902.954
03/06/2014 10:00;03/06/2014 11:00;49;03/06/2014 12:00;03/06/2014 13:00;10832.145
03/06/2014 11:00;03/06/2014 12:00;50;03/06/2014 13:00;03/06/2014 14:00;11338.920
03/06/2014 12:00;03/06/2014 13:00;51;03/06/2014 14:00;03/06/2014 15:00;12070.485
03/06/2014 13:00;03/06/2014 14:00;52;03/06/2014 15:00;03/06/2014 16:00;13151.374
03/06/2014 14:00;03/06/2014 15:00;53;03/06/2014 16:00;03/06/2014 17:00;14733.258
03/06/2014 15:00;03/06/2014 16:00;54;03/06/2014 17:00;03/06/2014 18:00;16393.921
03/06/2014 16:00;03/06/2014 17:00;55;03/06/2014 18:00;03/06/2014 19:00;17154.240
03/06/2014 17:00;03/06/2014 18:00;56;03/06/2014 19:00;03/06/2014 20:00;16591.992
03/06/2014 18:00;03/06/2014 19:00;57;03/06/2014 20:00;03/06/2014 21:00;15413.048
03/06/2014 19:00;03/06/2014 20:00;58;03/06/2014 21:00;03/06/2014 22:00;14433.741
03/06/2014 20:00;03/06/2014 21:00;59;03/06/2014 22:00;03/06/2014 23:00;13872.951
03/06/2014 21:00;03/06/2014 22:00;60;03/06/2014 23:00;04/06/2014 00:00;13394.813
03/06/2014 22:00;03/06/2014 23:00;61;04/06/2014 00:00;04/06/2014 01:00;12652.670
03/06/2014 23:00;04/06/2014 00:00;62;04/06/2014 01:00;04/06/2014 02:00;11558.258
04/06/2014 00:00;04/06/2014 01:00;63;04/06/2014 02:00;04/06/2014 03:00;8267.242
04/06/2014 01:00;04/06/2014 02:00;64;04/06/2014 03:00;04/06/2014 04:00;6600.672
04/06/2014 02:00;04/06/2014 03:00;65;04/06/2014 04:00;04/06/2014 05:00;6752.719
04/06/2014 03:00;04/06/2014 04:00;66;04/06/2014 05:00;04/06/2014 06:00;5967.911
04/06/2014 04:00;04/06/2014 05:00;67;04/06/2014 06:00;04/06/2014 07:00;5872.669
04/06/2014 05:00;04/06/2014 06:00;68;04/06/2014 07:00;04/06/2014 08:00;6314.766
04/06/2014 06:00;04/06/2014 07:00;69;04/06/2014 08:00;04/06/2014 09:00;6778.799
04/06/2014 07:00;04/06/2014 08:00;70;04/06/2014 09:00;04/06/2014 10:00;6595.026
04/06/2014 08:00;04/06/2014 09:00;71;04/06/2014 10:00;04/06/2014 11:00;5996.782
04/06/2014 09:00;04/06/2014 10:00;72;04/06/2014 11:00;04/06/2014 12:00;5821.133
