FromUtc;ToUtc;HourAhead;FromLocal;ToLocal;Power (kW)
20/06/2014 13:00;20/06/2014 14:00;52;20/06/2014 15:00;20/06/2014 16:00;143179.376
20/06/2014 14:00;20/06/2014 15:00;53;20/06/2014 16:00;20/06/2014 17:00;166610.139
20/06/2014 15:00;20/06/2014 16:00;54;20/06/2014 17:00;20/06/2014 18:00;185950.615
20/06/2014 16:00;20/06/2014 17:00;55;20/06/2014 18:00;20/06/2014 19:00;196898.813
20/06/2014 17:00;20/06/2014 18:00;56;20/06/2014 19:00;20/06/2014 20:00;200687.389
20/06/2014 18:00;20/06/2014 19:00;57;20/06/2014 20:00;20/06/2014 21:00;201561.349
20/06/2014 19:00;20/06/2014 20:00;58;20/06/2014 21:00;20/06/2014 22:00;200819.944
20/06/2014 20:00;20/06/2014 21:00;59;20/06/2014 22:00;20/06/2014 23:00;199702.167
20/06/2014 21:00;20/06/2014 22:00;60;20/06/2014 23:00;21/06/2014 00:00;197721.079
20/06/2014 22:00;20/06/2014 23:00;61;21/06/2014 00:00;21/06/2014 01:00;195626.773
20/06/2014 23:00;21/06/2014 00:00;62;21/06/2014 01:00;21/06/2014 02:00;194255.529
21/06/2014 00:00;21/06/2014 01:00;63;21/06/2014 02:00;21/06/2014 03:00;190077.130
21/06/2014 01:00;21/06/2014 02:00;64;21/06/2014 03:00;21/06/2014 04:00;190875.162
21/06/2014 02:00;21/06/2014 03:00;65;21/06/2014 04:00;21/06/2014 05:00;192262.600
21/06/2014 03:00;21/06/2014 04:00;66;21/06/2014 05:00;21/06/2014 06:00;193783.794
21/06/2014 04:00;21/06/2014 05:00;67;21/06/2014 06:00;21/06/2014 07:00;195768.321
21/06/2014 05:00;21/06/2014 06:00;68;21/06/2014 07:00;21/06/2014 08:00;198044.801
21/06/2014 06:00;21/06/2014 07:00;69;21/06/2014 08:00;21/06/2014 09:00;199740.692
21/06/2014 07:00;21/06/2014 08:00;70;21/06/2014 09:00;21/06/2014 10:00;201281.334
21/06/2014 08:00;21/06/2014 09:00;71;21/06/2014 10:00;21/06/2014 11:00;202642.172
21/06/2014 09:00;21/06/2014 10:00;72;21/06/2014 11:00;21/06/2014 12:00;203584.963
