FromUtc;ToUtc;HourAhead;FromLocal;ToLocal;Power (kW)
26/06/2014 17:00;26/06/2014 18:00;56;26/06/2014 19:00;26/06/2014 20:00;3591.191
26/06/2014 18:00;26/06/2014 19:00;57;26/06/2014 20:00;26/06/2014 21:00;3975.755
26/06/2014 19:00;26/06/2014 20:00;58;26/06/2014 21:00;26/06/2014 22:00;6161.580
26/06/2014 20:00;26/06/2014 21:00;59;26/06/2014 22:00;26/06/2014 23:00;8080.167
26/06/2014 21:00;26/06/2014 22:00;60;26/06/2014 23:00;27/06/2014 00:00;10169.433
26/06/2014 22:00;26/06/2014 23:00;61;27/06/2014 00:00;27/06/2014 01:00;12843.834
26/06/2014 23:00;27/06/2014 00:00;62;27/06/2014 01:00;27/06/2014 02:00;15305.141
27/06/2014 00:00;27/06/2014 01:00;63;27/06/2014 02:00;27/06/2014 03:00;16444.270
27/06/2014 01:00;27/06/2014 02:00;64;27/06/2014 03:00;27/06/2014 04:00;17295.538
27/06/2014 02:00;27/06/2014 03:00;65;27/06/2014 04:00;27/06/2014 05:00;16426.700
27/06/2014 03:00;27/06/2014 04:00;66;27/06/2014 05:00;27/06/2014 06:00;15220.796
27/06/2014 04:00;27/06/2014 05:00;67;27/06/2014 06:00;27/06/2014 07:00;14058.041
27/06/2014 05:00;27/06/2014 06:00;68;27/06/2014 07:00;27/06/2014 08:00;13084.854
27/06/2014 06:00;27/06/2014 07:00;69;27/06/2014 08:00;27/06/2014 09:00;12224.302
27/06/2014 07:00;27/06/2014 08:00;70;27/06/2014 09:00;27/06/2014 10:00;11456.419
27/06/2014 08:00;27/06/2014 09:00;71;27/06/2014 10:00;27/06/2014 11:00;10626.297
27/06/2014 09:00;27/06/2014 10:00;72;27/06/2014 11:00;27/06/2014 12:00;10405.981
